sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
1bc,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
1bc,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.0375017749822213,,0.377940826933362,1,3.43050228478818e-28,29.8588403071986,18.1411596928014,0.0375017749822213,0.323772401304441,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.0374782441511812,,,
1bc,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.0538126952288174,,0.479945918836528,1,5.86099715836488e-53,24.9625958958467,23.0374041041534,0.0538126952288174,0.258909644928267,0.715005928071348,0.0158786853066665,0.00215341288111717,1,0,0.0537547755482389,,,
1bc,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.00274172351224067,,0.51238916942576,1,2.98754802070997e-18,1.32644929372628,24.5946801324365,0.00274172351224067,0.612201900604444,0.192591830885899,0.0677211842680713,0.00204852290534651,1,0.0158489319246111,0.00271726176097899,100,0.371100009027249,0.549694016563417
1bsth,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
1bsth,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1bsth,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.0198524349549842,,0.300389294463323,1,3.49628445047603e-09,33.5813138622642,14.4186861342395,0.0198524349549842,0.258909644928267,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0198465691073198,,,
1bsth,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.00429061143424114,,0.295467833081867,1,8.85844872565561e-07,2.0757872933383,14.1824559879296,0.00429061143424114,0.612201900604444,0.0353575767560311,0.0677211842680713,0.00204852290534651,1,0.0158489319246111,0.00425232913835883,100,0.212189777458968,0.354408665715461
1cs,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
1cs,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1cs,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.0059839457285662,,0.0214000887113578,1,3.56458267360782e-12,46.9727957418513,1.02720425814518,0.0059839457285662,0.00026396731942551,0.115023040225409,0.0158786853066665,0.000127383616695658,1,0,0.00598356460831342,,,
1cs,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.0024885892450226,,0.0479472972983809,1,5.11669246801626e-10,2.9028000157004,2.30147027032228,0.0024885892450226,0.000353611444931196,0.0353575767560311,0.0677211842680713,0.000850168266022596,1,0.0158489319246111,0.00246786847404976,100,0.0117506563179845,0.0656625920627787
1os,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
1os,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.0368950496934275,,0.187734220640685,1,7.10845876135755e-13,38.9887574092464,9.01124259075286,0.0368950496934275,0.12917479347156,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.0368776038112325,,,
1os,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.0237283785738711,,0.163798900748164,1,1.176586357214e-09,40.1376527629116,7.86234723591186,0.0237283785738711,0.0871295114252626,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0237213675151375,,,
1os,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.0048259125671084,,0.133157767848545,1,1.15596454245333e-07,2.33478050867222,6.39157285673016,0.0048259125671084,0.0798879930152665,0.0353575767560311,0.0677211842680713,0.00204852290534651,1,0.0158489319246111,0.00478285543818213,100,0.126868048202586,0.199867291555324
1ts,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
1ts,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1ts,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.0209963529810651,,0.261570883654257,1,0.00104646771802298,35.4435511168777,12.5554024154043,0.0209963529810651,0.258909644928267,0.0399680988337946,0.0158786853066665,0.000591000363671547,1,0,0.0209889769250661,,,
1ts,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.00445702465348319,,0.27501381026084,1,2.24995910542374e-06,2.15628014470147,13.2006628925203,0.00445702465348319,0.612201900604444,0.0298092108525289,0.0677211842680713,0.00204852290534651,1,0.0158489319246111,0.00441725633627025,100,0.223832432211646,0.329101295867364
20bc,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
20bc,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.0240470473603764,,0.216618789924096,1,5.69566239258886e-13,37.6022980836428,10.3977019163566,0.0240470473603764,0.323772401304441,0.0730734126341806,0.111077705480687,0.000639305646141871,1,0,0.0240393614728241,,,
20bc,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.0357073537228843,,0.369139712250345,1,1.79984787269033e-10,30.2812938118035,17.7187061880165,0.0357073537228843,0.258909644928267,0.132681276927025,0.0158786853066665,0.00117849381218351,1,0,0.035686317406002,,,
20bc,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.0029578175049565,,0.360425570449264,1,4.88360595091113e-09,1.9273776529841,17.3004273815647,0.0029578175049565,0.612201900604444,0.066313874235292,0.0677211842680713,0.00152134298959425,1,0.0158489319246111,0.0029322028045188,100,0.194640767799812,0.484657473510076
20bsth,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
20bsth,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20bsth,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.0130536321165593,,0.192298485310802,1,0.0239075536050438,38.7457651514765,9.2303272949185,0.0130536321165593,0.258909644928267,0.0213444438066434,0.0158786853066665,0.000323435546286781,1,0,0.0130420511525443,,,
20bsth,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.00418297221316344,,0.167726652689733,1,4.35344840966487e-05,2.72535716631324,8.05087932910718,0.00418297221316344,0.612201900604444,0.012174441083398,0.0677211842680713,0.00152134298959425,1,0.0158489319246111,0.00414673302712282,100,0.122859327316292,0.217680665513992
20cs,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
20cs,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20cs,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.00330740555430253,,0.0117925646003549,1,2.43745760838441e-05,47.4339325246069,0.566043100817034,0.00330740555430253,0.00026396731942551,0.0213444438066434,0.0158786853066665,6.97129683609527e-05,1,0,0.00330728049909302,,,
20cs,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.00191733778938663,,0.0359591639377183,1,2.51457759450778e-08,3.01178376133903,1.72603986901048,0.00191733778938663,0.000353611444931196,0.012174441083398,0.0677211842680713,0.000631380556259971,1,0.0158489319246111,0.00190158201270475,100,0.00586726696069196,0.0572257807876708
20os,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
20os,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.0209711317606889,,0.0933274347616229,1,2.71270525808141e-09,43.5202831287294,4.4797168685579,0.0209711317606889,0.12917479347156,0.0171956972397402,0.111077705480687,0.000481754233740325,1,0,0.0209660806974899,,,
20os,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.014150079362885,,0.099802609919549,1,0.00804548422890106,43.2014292396327,4.79052527613835,0.014150079362885,0.0871295114252626,0.0213444438066434,0.0158786853066665,0.000323435546286781,1,0,0.0141446042525114,,,
20os,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.00400650098517996,,0.0939266382670726,1,5.68094048385426e-06,2.61067600272323,4.50847863681949,0.00400650098517996,0.0798879930152665,0.012174441083398,0.0677211842680713,0.00152134298959425,1,0.0158489319246111,0.00397180279712014,100,0.0661069868454612,0.122581086673955
20ts,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
20ts,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20ts,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.0153364733827033,,0.127009117453548,1,0.248153485609053,41.6554088766207,6.09643763777029,0.0153364733827033,0.258909644928267,0.00741674744420334,0.0158786853066665,0.000323435546286781,1,0,0.0153133316559701,,,
20ts,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.00426620604274497,,0.156029048025678,1,6.0009685524267e-05,2.77953681183215,7.48939430523255,0.00426620604274497,0.612201900604444,0.01026400886494,0.0677211842680713,0.00152134298959425,1,0.0158489319246111,0.00422924478294419,100,0.115312798129699,0.201865991851149
21bc,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
21bc,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.0200446512212267,,0.165387778745601,1,6.65251553745571e-11,40.0613866201446,7.93861337978883,0.0200446512212267,0.323772401304441,0.0447373391577073,0.111077705480687,0.000500223280472072,1,0,0.0200396382383649,,,
21bc,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.0305691072792698,,0.327482621239908,1,4.88598107051407e-06,32.2808292945034,15.7191658195156,0.0305691072792698,0.258909644928267,0.071913370234072,0.0158786853066665,0.000946514576470862,1,0,0.0305546268351807,,,
21bc,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.00301341368062147,,0.300719517819464,1,1.75271247545029e-07,2.1881335117704,14.4345368553343,0.00301341368062147,0.612201900604444,0.0450016665653826,0.0677211842680713,0.00136533851795959,1,0.0158489319246111,0.00298755085355656,100,0.157578776167735,0.475271578912554
21bsth,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
21bsth,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21bsth,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.0120822670510705,,0.144729049030395,1,0.123534213590297,40.9294714329508,6.94699435345895,0.0120822670510705,0.258909644928267,0.0115687075483281,0.0158786853066665,0.000259769254572533,1,0,0.0120613494734243,,,
21bsth,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.00400897120031107,,0.135790981752077,1,8.40054514312017e-05,2.91052619398149,6.51796712409969,0.00400897120031107,0.612201900604444,0.00826177243559985,0.0677211842680713,0.00136533851795959,1,0.0158489319246111,0.00397454755409634,100,0.0936682081875415,0.193744060193955
21cs,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
21cs,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21cs,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.00266362995153457,,0.00947109061821131,1,0.000125947394612525,47.5452617029313,0.454612349674143,0.00266362995153457,0.00026396731942551,0.0115687075483281,0.0158786853066665,5.59904006627221e-05,1,0,0.00266353530093584,,,
21cs,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.00173953109091918,,0.0323657456509504,1,4.85220464578038e-08,3.04479608003572,1.55355579124562,0.00173953109091918,0.000353611444931196,0.00826177243559985,0.0677211842680713,0.000566636319915213,1,0.0158489319246111,0.00172529244656182,100,0.00488853341154615,0.0561696586818478
21os,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
21os,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.0168026743403189,,0.0715160200199179,1,8.31600474012872e-09,44.5672310307279,3.43276896095606,0.0168026743403189,0.12917479347156,0.0105276284730087,0.111077705480687,0.000376947528364886,1,0,0.0167995076706475,,,
21os,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.0119865617098895,,0.0770370675918735,1,0.0415723241110185,44.2606484314791,3.69777924440993,0.0119865617098895,0.0871295114252626,0.0115687075483281,0.0158786853066665,0.000259769254572533,1,0,0.011978493709687,,,
21os,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.00371115156544555,,0.082859009788924,1,1.09621138231589e-05,2.69472222987238,3.97723246986835,0.00371115156544555,0.0798879930152665,0.00826177243559985,0.0677211842680713,0.00136533851795959,1,0.0158489319246111,0.00367929862213654,100,0.0541611000705849,0.118977415258424
21ts,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
21ts,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21ts,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.0130358793517189,,0.088406093643057,1,0.439097091692616,43.3174104134407,4.24349249486674,0.0130358793517189,0.258909644928267,0.00401988371864218,0.0158786853066665,0.000259769254572533,1,0,0.0130176506629103,,,
21ts,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.00406731518399361,,0.12700073927263,1,0.000104447580517277,2.95286750495059,6.09603548508622,0.00406731518399361,0.612201900604444,0.00696532226311011,0.0677211842680713,0.00136533851795959,1,0.0158489319246111,0.00403239125399819,100,0.0809684748149059,0.179245334127085
22bc,ALFAM,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,0.230111089182161,22.189418755552,0.000141905843707046,0.000141905843707046,0.20326400509321,,,,,,,,,,,,,,,
22bc,ps01,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.0814759994074876,,0.146675667926936,1,7.6047920271133e-14,102.398919848768,17.6010801512323,0.0814759994074876,0.0591352113799242,0.0803923881352042,0.111077705480687,0.000795356070235047,1,0,0.0814436024872355,,,
22bc,ps02,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.172472549071898,,0.333279759870131,1,4.67197234830233e-07,80.006428348387,39.9935711844157,0.172472549071898,0.0511933414860587,0.0816919114929609,0.0158786853066665,0.00215341288111717,1,0,0.17228691154383,,,
22bc,ps03,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.0123751793676448,,0.152097359944834,1,2.57955181033217e-05,5.98692446013098,18.2516831933801,0.0123751793676448,0.260633491044658,0.0156607290261125,0.0677211842680713,0.00204852290534651,1,0.0158489319246111,0.0122647558657767,100,0.0889596751699936,0.178914872382458
22bsth,ALFAM,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,0.13277409845466,22.189418755552,8.18796718168452e-05,8.18796718168452e-05,0.117283330935737,,,,,,,,,,,,,,,
22bsth,ps01,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,,,0.0828452899365715,,0.132334648531941,1,2.32460358518236e-09,104.119842173842,15.880157823833,0.0828452899365715,0.0591352113799242,0.0189180047423435,0.111077705480687,0.000795356070235047,1,0,0.0828123485488575,,,
22bsth,ps02,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,,,0.0633934942054424,,0.114809907165633,1,0.0468833552135834,106.17592778491,13.777188859876,0.0633934942054424,0.0511933414860587,0.0131417819808729,0.0158786853066665,0.000591000363671547,1,0,0.0633661427667947,,,
