sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
1bc,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
1bc,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.0375017749822213,,0.377940826933362,1,3.43050228478818e-28,29.8588403071986,18.1411596928014,0.0375017749822213,0.323772401304441,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.0374782441511812,,,
1bc,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.0538126952288174,,0.479945918836528,1,5.86099715836488e-53,24.9625958958467,23.0374041041534,0.0538126952288174,0.258909644928267,0.715005928071348,0.0158786853066665,0.00215341288111717,1,0,0.0537547755482389,,,
1bc,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,1bc,168,FALSE,1,0,1,1,,,0.00274341556188418,,0.512247101877212,1,2.72502897531414e-18,1.32646811386963,24.5878608901062,0.00274341556188418,0.611365224174422,0.193171249454103,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.0027189370316556,100,0.375001686622216,0.544375212365264
1bsth,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
1bsth,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1bsth,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.0198524349549842,,0.300389294463323,1,3.49628445047603e-09,33.5813138622642,14.4186861342395,0.0198524349549842,0.258909644928267,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0198465691073198,,,
1bsth,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,1bsth,336,FALSE,1,1,1,1,,,0.00429216788967857,,0.295422346012422,1,8.86735763343603e-07,2.07528898271221,14.1802726085963,0.00429216788967857,0.611365224174422,0.0353835481779161,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00425386907273394,100,0.224865446247978,0.358015341403834
1cs,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
1cs,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1cs,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.0059839457285662,,0.0214000887113578,1,3.56458267360782e-12,46.9727957418513,1.02720425814518,0.0059839457285662,0.00026396731942551,0.115023040225409,0.0158786853066665,0.000127383616695658,1,0,0.00598356460831342,,,
1cs,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,1cs,840,FALSE,1,0,1,1,,,0.00247729397039898,,0.048025263310285,1,1.88689993449716e-09,2.90429880174723,2.30521263889368,0.00247729397039898,0.00130093433595004,0.0353835481779161,0.0676810890783263,0.000845874558712889,1,0.0158489319246111,0.00245667253406353,100,0.0133719963868896,0.0673312263898891
1os,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
1os,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.0368950496934275,,0.187734220640685,1,7.10845876135755e-13,38.9887574092464,9.01124259075286,0.0368950496934275,0.12917479347156,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.0368776038112325,,,
1os,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.0237283785738711,,0.163798900748164,1,1.176586357214e-09,40.1376527629116,7.86234723591186,0.0237283785738711,0.0871295114252626,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0237213675151375,,,
1os,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,1os,672,FALSE,1,0,1,1,,,0.00482771207148502,,0.133230881292256,1,1.15843761252998e-07,2.33424367005421,6.3950823020283,0.00482771207148502,0.0798691673386406,0.0353835481779161,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00478463592618701,100,0.125425853138339,0.182288772600958
1ts,ALFAM,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
1ts,ps01,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
1ts,ps02,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.0209963529810651,,0.261570883654257,1,0.00104646771802298,35.4435511168777,12.5554024154043,0.0209963529810651,0.258909644928267,0.0399680988337946,0.0158786853066665,0.000591000363671547,1,0,0.0209889769250661,,,
1ts,ps03,168,1,ref,0,cat,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,1ts,504,FALSE,1,0,1,1,,,0.00445808354450961,,0.275040292918448,1,2.24868732132274e-06,2.15549275940474,13.2019340600855,0.00445808354450961,0.611365224174422,0.0298445310734685,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00441830304427006,100,0.22096429986224,0.332564972318763
20bc,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
20bc,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.0240470473603764,,0.216618789924096,1,5.69566239258886e-13,37.6022980836428,10.3977019163566,0.0240470473603764,0.323772401304441,0.0730734126341806,0.111077705480687,0.000639305646141871,1,0,0.0240393614728241,,,
20bc,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.0357073537228843,,0.369139712250345,1,1.79984787269033e-10,30.2812938118035,17.7187061880165,0.0357073537228843,0.258909644928267,0.132681276927025,0.0158786853066665,0.00117849381218351,1,0,0.035686317406002,,,
20bc,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,20bc,16128,FALSE,1,0,1,1,,,0.00295664157132336,,0.360444995005911,1,4.78490965575838e-09,1.9269290882366,17.3013597602838,0.00295664157132336,0.611365224174422,0.0664673570746241,0.0676810890783263,0.00152109235519639,1,0.0158489319246111,0.00293103742316254,100,0.211651599114218,0.50952680255275
20bsth,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
20bsth,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20bsth,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.0130536321165593,,0.192298485310802,1,0.0239075536050438,38.7457651514765,9.2303272949185,0.0130536321165593,0.258909644928267,0.0213444438066434,0.0158786853066665,0.000323435546286781,1,0,0.0130420511525443,,,
20bsth,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,20bsth,16296,FALSE,1,1,1,1,,,0.00418228215077043,,0.167644849392825,1,4.37650567374958e-05,2.72535493378339,8.0469527708556,0.00418228215077043,0.611365224174422,0.0121749532497977,0.0676810890783263,0.00152109235519639,1,0.0158489319246111,0.00414604939249443,100,0.140062150600489,0.219206427700728
20cs,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
20cs,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20cs,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.00330740555430253,,0.0117925646003549,1,2.43745760838441e-05,47.4339325246069,0.566043100817034,0.00330740555430253,0.00026396731942551,0.0213444438066434,0.0158786853066665,6.97129683609527e-05,1,0,0.00330728049909302,,,
20cs,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,20cs,16800,FALSE,1,0,1,1,,,0.0019074876571672,,0.0358957195412569,1,9.31283998063428e-08,3.01383510163909,1.72299453798033,0.0019074876571672,0.00130093433595004,0.0121749532497977,0.0676810890783263,0.000627710237113254,1,0.0158489319246111,0.00189181628010404,100,0.006406505294748,0.0603518530323153
20os,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
20os,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.0209711317606889,,0.0933274347616229,1,2.71270525808141e-09,43.5202831287294,4.4797168685579,0.0209711317606889,0.12917479347156,0.0171956972397402,0.111077705480687,0.000481754233740325,1,0,0.0209660806974899,,,
20os,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.014150079362885,,0.099802609919549,1,0.00804548422890106,43.2014292396327,4.79052527613835,0.014150079362885,0.0871295114252626,0.0213444438066434,0.0158786853066665,0.000323435546286781,1,0,0.0141446042525114,,,
20os,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,20os,16632,FALSE,1,0,1,1,,,0.00400601603576778,,0.0939174950944554,1,5.71749668109172e-06,2.61079014133878,4.50803976453386,0.00400601603576778,0.0798691673386406,0.0121749532497977,0.0676810890783263,0.00152109235519639,1,0.0158489319246111,0.00397132253526732,100,0.066404299339078,0.128909648182832
20ts,ALFAM,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
20ts,ps01,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.0264125235528425,,0.139558621987307,1,6.79930713907873e-09,41.3011861378099,6.69881385539075,0.0264125235528425,0.323772401304441,0.0171956972397402,0.111077705480687,0.000639305646141871,1,0,0.0264040816071771,,,
20ts,ps02,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.0153364733827033,,0.127009117453548,1,0.248153485609053,41.6554088766207,6.09643763777029,0.0153364733827033,0.258909644928267,0.00741674744420334,0.0158786853066665,0.000323435546286781,1,0,0.0153133316559701,,,
20ts,ps03,168,20,pH 6.4,0,cat,6,6.4,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,20ts,16464,FALSE,1,0,1,1,,,0.00426524565001607,,0.155986690325543,1,6.02815336011884e-05,2.77936715456662,7.48736113562606,0.00426524565001607,0.611365224174422,0.0102690597549625,0.0676810890783263,0.00152109235519639,1,0.0158489319246111,0.0042282931657659,100,0.123089524476646,0.197762587164473
21bc,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,0.592134557340695,6.43358168278923,0.000125924413091005,0.000125924413091005,0.570295035357013,,,,,,,,,,,,,,,
21bc,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.0200446512212267,,0.165387778745601,1,6.65251553745571e-11,40.0613866201446,7.93861337978883,0.0200446512212267,0.323772401304441,0.0447373391577073,0.111077705480687,0.000500223280472072,1,0,0.0200396382383649,,,
21bc,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.0305691072792698,,0.327482621239908,1,4.88598107051407e-06,32.2808292945034,15.7191658195156,0.0305691072792698,0.258909644928267,0.071913370234072,0.0158786853066665,0.000946514576470862,1,0,0.0305546268351807,,,
21bc,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,21bc,16968,FALSE,1,0,1,1,,,0.00301144820709887,,0.300747915866162,1,1.73488636928724e-07,2.18767734513996,14.4358999615758,0.00301144820709887,0.611365224174422,0.0450944704077877,0.0676810890783263,0.0013647329398481,1,0.0158489319246111,0.00298560315805015,100,0.162565143020122,0.507729896869565
21bsth,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,0.341661639576711,6.43358168278923,7.26583863516206e-05,7.26583863516206e-05,0.329060235392453,,,,,,,,,,,,,,,
21bsth,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21bsth,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.0120822670510705,,0.144729049030395,1,0.123534213590297,40.9294714329508,6.94699435345895,0.0120822670510705,0.258909644928267,0.0115687075483281,0.0158786853066665,0.000259769254572533,1,0,0.0120613494734243,,,
21bsth,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,21bsth,17136,FALSE,1,1,1,1,,,0.00400741837274587,,0.13569955633197,1,8.44822142671859e-05,2.91068767880164,6.51357870393455,0.00400741837274587,0.611365224174422,0.0082600406154679,0.0676810890783263,0.0013647329398481,1,0.0158489319246111,0.00397300917939173,100,0.116214571913493,0.198559869632158
21cs,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,0.321529064651496,6.43358168278923,6.83769563117331e-05,6.83769563117331e-05,0.309670204213785,,,,,,,,,,,,,,,
21cs,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21cs,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.00266362995153457,,0.00947109061821131,1,0.000125947394612525,47.5452617029313,0.454612349674143,0.00266362995153457,0.00026396731942551,0.0115687075483281,0.0158786853066665,5.59904006627221e-05,1,0,0.00266353530093584,,,
21cs,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,21cs,17640,FALSE,1,0,1,1,,,0.0017301618620249,,0.0322735872397953,1,1.79771123661287e-07,3.04695700669341,1.54913218751017,0.0017301618620249,0.00130093433595004,0.0082600406154679,0.0676810890783263,0.000563185288744491,1,0.0158489319246111,0.00171600284652346,100,0.00526523135623727,0.0598480961796873
21os,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,0.161652734153553,6.43358168278923,3.43773647737411e-05,3.43773647737411e-05,0.155690544652025,,,,,,,,,,,,,,,
21os,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.0168026743403189,,0.0715160200199179,1,8.31600474012872e-09,44.5672310307279,3.43276896095606,0.0168026743403189,0.12917479347156,0.0105276284730087,0.111077705480687,0.000376947528364886,1,0,0.0167995076706475,,,
21os,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.0119865617098895,,0.0770370675918735,1,0.0415723241110185,44.2606484314791,3.69777924440993,0.0119865617098895,0.0871295114252626,0.0115687075483281,0.0158786853066665,0.000259769254572533,1,0,0.011978493709687,,,
21os,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,21os,17472,FALSE,1,0,1,1,,,0.00370990875309873,,0.0828290773369989,1,1.10368137434649e-05,2.69501549209873,3.97579571217595,0.00370990875309873,0.0798691673386406,0.0082600406154679,0.0676810890783263,0.0013647329398481,1,0.0158489319246111,0.00367806757999785,100,0.0544186118095486,0.125513488513626
21ts,ALFAM,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,0.393177346076464,6.43358168278923,8.36138102929818e-05,8.36138102929818e-05,0.378675903479217,,,,,,,,,,,,,,,
21ts,ps01,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.0214889517093653,,0.1052505060854,1,2.08437943008082e-08,42.947975687057,5.05202429209918,0.0214889517093653,0.323772401304441,0.0105276284730087,0.111077705480687,0.000500223280472072,1,0,0.0214835775072502,,,
21ts,ps02,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.0130358793517189,,0.088406093643057,1,0.439097091692616,43.3174104134407,4.24349249486674,0.0130358793517189,0.258909644928267,0.00401988371864218,0.0158786853066665,0.000259769254572533,1,0,0.0130176506629103,,,
21ts,ps03,168,21,pH 6,0,cat,6,6,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,21ts,17304,FALSE,1,0,1,1,,,0.00406555429118693,,0.126939939452858,1,0.000104980280172224,2.95289657283945,6.09311709373716,0.00406555429118693,0.611365224174422,0.00696699600551371,0.0676810890783263,0.0013647329398481,1,0.0158489319246111,0.00403064661811118,100,0.0946438684146679,0.18142181376156
22bc,ALFAM,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,0.230111089182161,22.189418755552,0.000141905843707046,0.000141905843707046,0.20326400509321,,,,,,,,,,,,,,,
22bc,ps01,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.0814759994074876,,0.146675667926936,1,7.6047920271133e-14,102.398919848768,17.6010801512323,0.0814759994074876,0.0591352113799242,0.0803923881352042,0.111077705480687,0.000795356070235047,1,0,0.0814436024872355,,,
22bc,ps02,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.172472549071898,,0.333279759870131,1,4.67197234830233e-07,80.006428348387,39.9935711844157,0.172472549071898,0.0511933414860587,0.0816919114929609,0.0158786853066665,0.00215341288111717,1,0,0.17228691154383,,,
22bc,ps03,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bc,1,0,100,3,0,0,1,0,0,0,0,0,22bc,17808,FALSE,1,0,1,1,,,0.0123784665965871,,0.152147268424286,1,2.57840734853063e-05,5.98490592335831,18.2576722109144,0.0123784665965871,0.260064997035034,0.0156904681573274,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.0122680061565982,100,0.0999969286859584,0.175310941068657
22bsth,ALFAM,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,0.13277409845466,22.189418755552,8.18796718168452e-05,8.18796718168452e-05,0.117283330935737,,,,,,,,,,,,,,,
22bsth,ps01,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,,,0.0828452899365715,,0.132334648531941,1,2.32460358518236e-09,104.119842173842,15.880157823833,0.0828452899365715,0.0591352113799242,0.0189180047423435,0.111077705480687,0.000795356070235047,1,0,0.0828123485488575,,,
22bsth,ps02,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,100,120,0,none,,0,0,0,bsth,1,0,100,3,0,0,0,0,0,0,0,0,22bsth,17976,FALSE,1,1,1,1,,,0.0633934942054424,,0.114809907165633,1,0.0468833552135834,106.17592778491,13.777188859876,0.0633934942054424,0.0511933414860587,0.0131417819808729,0.0158786853066665,0.000591000363671547,1,0,0.0633661427667947,,,
